,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Sadang-dong,0.05693166689176244,0.022736682464575175,-0.011871829341663247,-0.03699139493978251,0.008823205061497582,-0.048517884802667666,-0.03596448087465638,-0.02914323842923255,-0.020826987504778755,-0.042037333982238086,0.001213576132690693,0.07668745546234483,0.005098001247262676,-0.03752109875553279,-0.06449163630566203,0.01647379187068644,0.027945222070010323,-0.08127969864325517,-0.024158362692930483,0.02893896413611819
Boramae-dong,0.05411600048843594,-0.008559700041927902,0.009219493000540915,-0.02866040281086076,0.041172223317982405,0.005266312744885625,0.027063133284891693,-0.007694519769447947,-0.014748116274256439,0.006185645874866892,0.052812602178743624,0.04745727914575019,-0.03270199365814763,-0.039316823270206566,0.025490834850713795,-0.027383494218148573,-0.04030138846117563,0.08171677358412556,0.01821378968107453,0.00040989217610656756
Cheongnim-dong,0.04070377562557195,0.01062815089104389,0.02408674891973817,0.045272521495227674,0.03739061674080876,0.038104359580116126,-0.003488203732111259,-0.014350270380793308,0.025608561715835455,0.07316899330654508,-0.001550160896105445,0.06894383303319389,0.025385533412165293,-0.06926792793930955,0.01390855749823794,0.048713078251411114,-0.002027592621532561,-0.03544355240177385,-0.017317394361895295,0.048511318667692684
Haengun-dong,0.05816647507343824,-0.0028507158717840254,-0.019487504891492178,-0.049084560315004265,0.010152310020251378,0.01434219188068308,0.0785565420431681,-0.0029769811097311674,-0.04667292905327479,0.016576786013226867,-0.06379137180791186,0.07342503570475116,0.06882273036834365,-0.038699473929620795,-0.02590695411863608,0.042164488687560474,-0.07604854591746368,-0.002126822081170533,-0.0143998965148299,-0.013778735518999802
Nagseongdae-dong,0.03207231995426408,0.03529060517245814,-0.010902364191566018,-0.024516836548561183,0.02100461603822778,-0.016650276338639657,0.06909898659946188,0.012097751622068784,-0.08268625437314613,-0.04527828026405462,-0.026515698564315113,0.018974071121371335,0.055059181904225075,0.04638699260675543,-0.02185878212955822,0.03157694140031114,-0.04056401705403279,-0.0018707366577182009,-0.02152545267852991,0.03151981698057255
Jungang-dong,0.030877420171958228,0.009624980945055513,0.039707542542855245,-0.007769649257632547,0.01276552212073486,0.03792410690778321,0.002078384311941885,-0.017856407313325228,-0.07582541497781269,0.07447276051404819,-0.0739801628460876,-0.007474750236390767,0.08425128152386067,-0.08659173823926797,-0.013704598570594383,-0.03268896985132199,0.019849587525110866,0.017245128760071105,0.024801678373106106,0.018325232739490493
Inheon-dong,0.05516580142457164,0.00637177131961451,-0.021257794637777126,-0.026030861385362508,0.01016524225385429,0.008704309472753538,0.02586258976496579,0.019016307480640218,-0.060402806079711234,0.004916873840688162,-0.022876406594745904,0.04406253619932396,0.049231646916357626,-0.04928744684068703,-0.0016503948681032168,0.014512319077834523,-0.007372843673135834,0.0028750603667985785,0.006162936622780662,-0.011348741790252432
Namhyeon-dong,0.035123867735640205,0.036912833265562245,-0.002477130712455594,0.018291666090252234,0.021319330285028932,-0.037432784107971066,0.042878605141193724,0.022677567610583513,-0.0913844901225586,-0.048509061757047015,0.004379303812702195,0.0684850924410188,0.01086204772519417,0.02284476732788963,-0.03744166034568118,0.011273412843170488,0.016715363998572767,-0.0058875325677779965,-0.025616064245024522,-0.018471753048207504
Sewon-dong,0.044408944305058824,0.02247652518361946,-0.013726288931445027,-0.03228847371359587,0.028428743698428575,0.031731564411155294,0.09878793563445323,0.011000985524563016,-0.06939525379961299,0.0040398904747252625,-0.03303697916888659,0.055896934023538174,0.08773260111525773,-0.020680175125935334,-0.016582366797595456,-0.019758036916161643,-0.07945407398422483,0.01675526806688383,-0.035190920663359916,0.05689625692368398
Sinwon-dong,0.04347287355411426,-0.0021969782727869667,0.039760036996195014,-0.011992929777248426,0.034219081239010116,0.017447389502088986,0.0382673389425167,0.013839799730606455,-0.028634159592239194,0.030517565614592245,-0.03215860533789266,0.0043590755713078695,0.041293555584695475,-0.06590084083058563,-0.02569554371899073,0.010758259544499113,-0.0463248011906384,-0.008588931124774657,-0.018620164850245265,0.021242651382084587
Serim-dong,0.048148752210000145,0.010690971980776271,-0.009134748732361598,-0.0317920369026799,0.017388691412369466,0.011399436352724515,0.05231772084436881,0.01657362872290248,-0.10858341589692096,0.014572534017063236,-0.08981567741390331,0.03659324047682806,0.07394073795430374,-0.040783391568119914,-0.058270513795814514,0.01663225337513863,-0.06287052548639606,0.02947475939510431,-0.01747781992169697,-0.024043634189495504
Gwanak-gu Sinsa-dong,0.018038202997565627,0.10759344465756371,-0.018620595918900498,-0.02622075847974667,-0.025730910191108274,0.0118632016111202,0.06000536133920114,-0.11828197332632585,0.04370342507299498,-0.04121228047934856,0.024053505346710552,-0.05479510713101853,-0.1775730306169152,-0.05632542007082705,-0.07781630110811187,0.026288145823593092,0.1654540539104687,-0.10066175116216496,0.10328124848286993,0.12717092237484984
Sillim-dong,0.028361503610907494,0.0337562531990166,-0.010612260410630108,-0.11908702305109203,0.14738673884665063,0.04917890393401813,0.15050442639907935,-0.0038251438849211017,-0.11938092061046227,-0.015794488946502316,0.03824902144281811,0.08549209267338376,-0.07510027483116866,0.01292271227293714,0.04450310485616082,-0.005841088771807639,-0.10041702313679803,0.08493795175340245,-0.0789357298801668,-0.060646757448728966
Nanhyang-dong,0.03997874260372112,0.00974055432934415,0.010366129682536146,0.06289442317725495,0.021999451821387583,0.01754566556375088,-0.0054135987183945725,0.021558324544793304,-0.011104690059919622,-0.001211629598914967,0.009922433230055861,0.017344661335975058,0.019124169596222127,-0.04442432370948475,-0.009131448378105976,0.012314827416695628,-0.0032153689418486313,-0.012703361336340873,-0.005840889453120972,0.05697523822678469
Jowon-dong,0.03255281713456521,0.020631987419872454,0.040094579722954896,-0.04352599559375791,0.05888417665732322,0.0349707204604458,0.020111758750136675,0.05736786493139601,-0.037730188211098394,0.01499300381305114,-0.03129284819739217,-0.00787262134612198,0.018268243390301676,-0.017657435115423586,-0.00011531932856050758,0.040634266920597996,0.02897427095008606,-0.07622012766005337,-0.024402072292689925,-0.003845380614074151
Daehak-dong,0.033627898869942024,0.04454675015914851,-0.027357251459059116,-0.03845905352357673,0.01882914762166485,-0.08491671346165743,0.08688657194176065,0.02614422115580325,-0.19964490336142038,-0.1392888440799475,-0.14461251613006537,-0.020652503753854166,0.07900440760633069,0.013000249799919565,0.04163483948915868,0.11187174765491908,-0.011345091907647042,-0.021034456627161406,-0.13594920790752996,-0.004376436257535379
Euncheon-dong,0.07082234829981303,-0.0352046253198406,-0.030270558323727957,-0.022358412442671453,-0.000287091672648437,0.0361793012010775,0.026999837088861535,0.061167844144247537,0.00021264730759985103,0.032035769366723726,-0.001300074647580793,0.020221967459008814,0.029186901030965346,-0.09602121254776877,0.024127513004560133,-0.014053369500780741,-0.05224306826703838,-0.06491640216907618,0.017919121603023953,0.028692027051789484
Seonghyeon-dong,0.07088367878832096,-0.04056225082103537,-0.013706659734907712,0.02501004258412747,-0.010236239694977266,0.023929054007007833,-0.00960815383401172,0.024453609191945842,0.03701045994046263,0.04539564637298994,-0.0297645233029115,0.011898201264323853,0.029855912322569664,-0.15255441605709033,0.004814339926562546,0.043988216588393796,-0.02292359785758105,-0.04564441985400483,0.017558598489275292,-0.00904868233828516
Chengnyong-dong,0.05784083488495087,0.005533518491416611,-0.02877166338860311,-0.09649938647341048,0.02450910070621489,-0.024811753557457683,0.09086580309544165,0.0389817353540776,-0.07519508571205262,-0.0002043655716441928,-0.09064919218298709,0.011127120800712223,0.06990172692617912,-0.05164348266099397,-0.003823195666841096,0.018025954810318875,-0.0524393979407718,-0.02893251199764179,0.018204888130906937,-0.036194824042063714
Nangok-dong,0.06743882955648259,-0.04873668600377877,0.0140388299741493,-0.009401548522247366,-0.0227583766809559,0.019669598527655305,-0.0018096750993365459,0.03242133402737477,-0.03429643659547319,0.05340412072477666,-0.026567563480795392,-0.03659977762598194,0.0024133814000726127,-0.10750153941315706,-0.0041006283760209854,0.0385182727204873,-0.06380697119196432,-0.0179911793565539,0.018377078769224318,-0.011297229224428017
Samseong-dong,0.06791704150400993,-0.056183100631689964,0.04466040804574852,-0.0015616010294617806,-0.06345693180909741,-0.04181040897105206,-0.048854215606853796,0.022466380779822707,-0.046724580040812994,0.021970412690294594,-0.03097829120034853,-0.031197994965200426,-0.008686589864135279,-0.1364528569642377,-0.02433226384907372,0.07440002209610999,-0.025909510733855272,-0.0326942820064275,0.04432582604390058,0.0034046049674534024
Miseong-dong,0.06346481808924027,-0.019034797185273386,-0.011700419684946999,-0.01810533346075107,-0.014120225407145762,0.021580545902557622,-0.004430908964490818,0.03234104771322061,-0.03015552573160038,0.004149063195171353,-0.027894842816009516,-0.06038450043875047,0.027510456899877973,-0.09121037878364614,-0.01555255946364281,0.03350324739328538,-0.031111143177993565,-0.039762633247284664,0.025236611461982278,-0.0357096696657205
Seocho 1-dong,0.025297590776246458,0.08165777928310175,-0.030057526107097693,0.012025776686843482,-0.005123439527970717,-0.002802990855877889,0.024462691692960406,-0.000920765517290401,-0.03485583588882595,0.028617454860405962,0.01750634074933854,0.042969337835506605,-0.08750194230135833,0.02206346653808326,0.047421155927752735,0.03131827379261109,-0.05128298298386399,0.016399794668668033,0.01752728473810247,-0.01999875931888261
Seocho 2-dong,0.01556970420914049,0.11530639278870013,-0.05456545715790778,0.02357243772252053,-0.02307126178413584,-0.02374832067092174,0.024129031725760128,0.029016812675109468,0.05959048439446016,0.033134804552445433,0.01671175366346511,-0.004405187712783442,0.00019409831413884173,-0.013997716286603104,-0.03947773143921434,-0.026066848872537497,-0.012251738201264479,-0.051725899824124774,0.08619580461214014,-0.022823223659943624
Seocho 3-dong,0.0161708819509354,0.12741422550716314,-0.059184589080987865,-0.02387853671414486,-0.08763577960915596,-0.03259310870010443,0.0019604298018186844,0.04828218787729027,-0.0018600643741914808,0.022714063875436986,-0.04834530998412083,-0.06614921341794873,-0.009949588179801606,-0.07311363993097288,-0.012764168716388443,0.04798046200867357,0.004939137303362191,-0.044375638385492314,-0.09501264484977066,-0.05432846896671192
Seocho 4-dong,0.03084867118771234,0.10380287671983639,-0.06488779738644403,0.04379318292408034,0.016938104309263333,-0.008248919892119028,-0.0023524007437691874,-0.03163983178861181,0.09913186390716247,-0.010534345409179432,-0.05146090266472166,-0.005930621831401105,0.0073740949652254875,-0.02129808833364078,-0.012582512798554067,-0.009106258675975192,-0.01935295476408627,-0.03206279274249335,0.06423248930085837,0.03330366422128158
Jamwon-dong,0.048488117410573725,0.07166134930537482,-0.07980377024027567,-0.022710791093405947,0.027735509883415353,-0.02460168775188063,-0.029416850591704867,-0.040243244461989236,0.0048186248666280745,-0.0008843473986610364,-0.03965912952104221,0.11606835258196031,-0.09946633592350952,-0.04182337572324519,-0.04993420262599627,0.07300685517188972,-0.09685815838270502,0.04131192530612769,0.04700808290511844,-0.026401756063281077
Banpobon-dong,0.026184977274208685,0.05610399022413612,0.017087668351663934,0.07588320435164489,0.04387721830929268,0.008821725979198843,-0.028221686104592282,-0.05627923568737908,0.014442475586235572,-0.028914027131528828,0.02651561360255461,-0.0017076770064351238,-0.02451954442610371,-0.023037220375345197,-0.03556984975832007,0.02500593243879283,0.02350530828058412,-0.0023618870463234156,-0.016710330350013132,0.02668480388656978
Banpo 1-dong,0.048500252096604336,0.06290342339238628,-0.07584033465602366,-0.02656292174737139,0.045243844902358436,0.0026557997696877353,0.03640985076694807,-0.06274085631557243,-0.00712577017163297,-0.02184365626054612,-0.019579449753251755,0.08740996343828242,0.04492334785146328,-0.022216222583518668,-0.0445002623547867,-0.005473488633052127,-0.056774036583189205,0.018724322809709155,0.007666109147599143,-0.07396461745042002
Banpo 2-dong,0.03529371615510882,0.05677246725308188,-0.028523923237390118,0.07157162990142162,0.05310168268475423,-0.005974859361641926,-0.04425089967132071,-0.04475315422874205,0.02057757578718254,-0.026160508197153525,-0.006079689887952431,0.006901313250885782,0.003635439396682521,-0.013681509274117697,-0.060495499988356946,0.01366451152264599,-0.043543446795493386,-0.0044771142657824,-0.0061923182385101114,0.016179077405487612
Banpo 3-dong,0.0376346456755782,0.05378197440734498,-0.027680267600466796,0.06300188086827989,0.035166372161236296,-0.025811972325305767,-0.058879424743913555,-0.0340907620352234,0.053470876408104356,-0.01987332952445916,-0.020255343814359998,0.015305470513500263,0.02167710877956206,-0.004876551862277419,-0.04333286057980832,0.022448386898898137,-0.04463930342007231,-0.027635001198980214,0.0498489085463173,0.0540625565526491
Banpo 4-dong,0.01744380195126653,0.08942874020635651,-0.019103739750954207,0.04172699007213943,-0.0047218754850824884,0.000206075882017698,-0.02789678442373268,0.01766739512658103,0.03729224342349306,-0.03313348993929078,-0.06463812008844237,-0.022395493247925218,-0.012428575501818162,0.025119387060974507,0.08127319336290731,0.016612297914225874,-0.016785170769888266,-0.04604057156102522,0.03832482455686307,0.10469165369664994
Bangbaebon-dong,0.03532870642707894,0.05811616853860259,-0.009928443182567913,0.0353461584655911,0.026497142216004143,0.01644334347918384,0.010868418039406098,-0.03629706289294751,0.04403170814247,-0.0038096228334860895,0.019817897247670264,-0.012575994143778782,0.0011331863152249525,0.0017650928570678457,-0.014313635055421626,0.021829645395322502,-0.025871320641898784,-0.00773731005227983,0.021101373999580505,-0.05194804715618425
Bangbae 1-dong,0.02971099448557561,0.06353872395316804,-0.004725679370075651,0.029465206843454543,0.019099565527062188,0.014111839013556868,0.05586581648240629,-0.017135705427242114,-0.020835859897312223,0.02831526918628697,0.08050954277641148,0.04278561282617922,-0.030314365719780773,0.02494872131122158,-0.009747764573640464,-0.032601505753040716,-0.02297579265723055,-0.024447504726063114,0.07623468032430698,-0.03316988610095653
Bangbae 2-dong,0.04720595980458855,0.033942607861576865,-0.01952942064833341,0.009730588330007155,-0.0030542264283956156,-0.019729926399883795,0.02571581249765066,0.03962605278876254,-0.04407143274824976,0.001041242916750468,0.017372335854571038,0.0019779849297363416,0.006673859156754883,-0.04644002650913835,-0.06274852460609939,0.02154200895390688,-0.022447997354269566,-0.04654608247210023,0.10240702113222376,-0.04329684292570343
Bangbae 3-dong,0.041067313869396,0.046224322200328384,-0.009307960952097988,0.03424942452723575,0.00945714130773337,-0.05599697945055032,-0.033537820879876966,0.008243978720507082,-0.031645936158734615,0.012534032051065555,-0.035254259808243545,-0.00014400840694145365,-0.025813043024832952,-0.005809858292837762,-0.03739704534261433,0.0034196505387586776,-0.06394912667175043,-0.015817034501317537,0.07148188512724993,-0.07474000570059759
Bangbae 4-dong,0.03905815328867616,0.05745749266740154,-0.02446957839568743,0.012993609500690331,0.010709364610219223,0.020654716870605116,0.005507328620178018,-0.017537937256184858,0.012887602946179726,0.00977810304458222,-0.02313360856679998,0.009095795303760937,0.010668867977981205,-0.0021611034098273055,-0.06646858621103377,0.03570075725557783,-0.013505996515654525,-0.07358506031939845,0.03709985267903008,-0.02231927551399444
Yangjae 1-dong,0.06181514118073365,-0.014002550351977396,-0.10909709520345329,0.037570560421179997,-0.04501176508781475,-0.01672277636439569,0.033229520639510596,0.07911853989433294,-0.09905763719571715,-0.055353293560275775,0.12220821125029917,0.11503001331494855,-0.013456760954415403,-0.016083482439555555,-0.05442746291463384,0.03176293661261385,0.022856478369881496,-0.10944793958873232,0.06078737951490579,-0.05310250637505244
Yangjae 2-dong,0.018591372580224717,0.07904158312935927,-0.03559733107345751,0.0005785528306812542,-0.05588884139585093,-0.017472338629588146,0.0006368665480374362,0.12414963019013557,-0.08492897748267964,-0.03331288527733057,0.04624840347070722,0.008060079494156623,0.025629674275196763,0.0868603683838967,-0.1465421175598143,0.1276650813568661,0.02662260915349903,-0.07938250506703651,-0.013755113521329588,-0.03881978765497608
Naegok-dong,0.019443215422615973,0.029928381697124994,0.0890191802805258,0.10890795590016526,-0.0022770018203555485,-0.11152638972800687,-0.03112844152857118,0.012117726342845398,-0.2042472891238544,-0.06866241264963888,0.044433661832377486,-0.04072879407794888,-0.027950872524346637,0.018938715544797115,-0.09043528530060399,0.0344633708543577,-0.06275243302843794,-0.0457877769072991,-0.07708042485508722,0.017584541611341906
Gannam-gu Sinsa-dong,0.018038202997565627,0.10759344465756371,-0.018620595918900498,-0.02622075847974667,-0.025730910191108274,0.0118632016111202,0.06000536133920114,-0.11828197332632585,0.04370342507299498,-0.04121228047934856,0.024053505346710552,-0.05479510713101853,-0.1775730306169152,-0.05632542007082705,-0.07781630110811187,0.026288145823593092,0.1654540539104687,-0.10066175116216496,0.10328124848286993,0.12717092237484984
Nonhyeon 1-dong,0.02493954488498733,0.10005495252803971,-0.05322495683927668,-0.09423081160831183,-0.03207330522830092,0.0288486341874795,0.12553034204733368,-0.024200031374948864,-0.06528057378032469,0.044652691658856034,0.0031506374294157195,0.033006771063460796,-0.12937853082280104,0.0022633012880731718,-0.05801920835856305,0.011740330839756822,0.01902972807716511,-0.007341284388174555,0.018093954064431688,-0.06320807239684145
Nonhyeon 2-dong,0.012502976337646824,0.11839080804903995,-0.041367940563275696,-0.01678099701407764,-0.06569323513437687,-0.025396997290380984,0.06493497983122258,0.06590825371997232,0.03748497415302796,0.05421379851736694,-0.01706536547253782,-0.032002115232305256,0.01790238447416857,0.005770814976517283,-0.15710776979600985,-0.02465150043306555,0.0113021974001033,-0.017375720063446707,0.06314633204424838,-0.015361982938996635
Samseong 1-dong,0.007602378182290838,0.10684340403468358,-0.022841017955852035,0.052656307721266435,-0.02493148548694244,-0.05137427664458339,0.04296346347577959,0.04423188506000825,-0.011452842457979928,0.07820988238991912,0.09036197806946088,-0.027959423868609168,-0.11646419860568918,0.008408021360661645,0.0220468532796883,-0.08300282512869611,-0.05771083261566633,-0.024973938923323283,0.04380552936854772,-0.046809788930519666
Samseong 2-dong,0.03677946790009135,0.08802496961116874,-0.07816367976347632,-0.005523890850413218,0.0016425193545529196,-0.011125532741809878,0.022533888750363013,0.002984347951733779,0.02715891047857691,0.01297437734428671,-0.08356852754198608,-0.002559581495022495,0.056300667668640496,0.012915809751241602,-0.11124611748047952,-0.011641289538374587,-0.05936805669976767,-0.016512812673966037,0.042599768563152514,-0.012458548110846646
Daechi 1-dong,0.027052758107157824,0.07539193918774091,-0.04258811583662381,0.07541919823785234,0.06398655489694083,0.040434051611012385,0.012106697234961562,-0.0725958000668204,0.044425554887263255,-0.025726530814402147,0.021391563193040735,-0.08272094164181114,-0.13188908978025543,0.008790022717948678,0.05962122222993294,0.052535775744729285,-0.0031169273138631913,0.006983192896644936,0.022324239536001864,-0.06279107098981875
Daechi 4-dong,0.021359595498102728,0.09771605406220403,-0.052005074528299285,-0.018934128185308444,0.008953642234236175,0.02662825991728781,0.0963141393216273,-0.03726904970867032,0.0229421057340903,-0.022348474057412436,-0.11358369543474761,-0.03991299522676031,0.05127920232566295,0.03324974270827844,-0.06697420098450962,0.04028872893574358,0.01602030695238425,0.007226062754146896,0.017982570384707002,-0.026733347202719943
Yeoksam 1-dong,-0.016104774622050625,0.23261624273118595,-0.1658475936234552,-0.17032468454395294,-0.17090631770147793,-0.016311710112495745,0.17726149632509933,0.02063872919380409,-0.007568396844793112,0.19344136882404647,0.005372600558252155,0.023897732857331978,-0.12708293315582733,-0.10444235494370092,-0.1200678120029205,0.053589995364197854,0.10896252707494107,-0.022104920338992796,-0.057782013674295474,0.03721630215150022
Yeoksam 2-dong,0.03850143674570391,0.08865617027526142,-0.09883505769050753,-0.00013326603384986269,0.00798179138041762,-0.021748907649266538,0.007368960473205882,0.033696643183251884,0.03023249034428522,0.03491956889607659,-0.0794011943395278,0.03184086483842816,0.07557438162024409,0.02632862366602107,-0.11902256609518663,-0.0500529739105886,-0.08769016576275553,0.014347803214427501,0.06351902286542895,-0.0023791578276725345
Dogok 1-dong,0.03334059911984506,0.06782342967005077,-0.0293343105891832,0.036859993307877766,0.03183414470342515,-0.021302838028464544,0.014695480554162343,-0.010110216844958875,0.007493878760778387,0.008426521035146272,0.013337277986504957,0.026099592159000193,-0.06356797734908674,0.036303880892669414,0.03951787630331519,-0.02792015365915654,-0.0333674577945401,0.005473827912430234,0.07509001542933255,-0.0011100844841759603
Dogok 2-dong,0.04498869962310718,0.08816573526265468,-0.06607337397381068,0.03655839537416644,0.03184092091006049,-0.029367211952493328,-0.04878020880808324,0.016949648380581148,0.06678068320733029,0.021542569187614376,-0.07478728835856892,-0.008884152888696236,0.03508821429474981,0.023443426549653246,-0.0663530298624512,-0.024565136447909194,-0.1407237061581231,-0.011394176921680044,0.021418134646063194,-0.07118588311790891
Gaepo 1-dong,0.04580601465253395,0.014144509472796168,0.0034581593249646088,0.016858809810846538,0.022996329534069694,-0.0015943520551792302,-0.04254724447159108,-0.041571606310886085,-0.07025559083112623,0.06689333703313016,0.02688892158236433,0.07369248303825948,-0.13709820682648402,0.006077993503933819,0.018247328471322807,0.007863245549049474,-0.08771309765026875,0.11016815125822664,0.0102975049412294,-0.04720163778296251
Gaepo 4-dong,0.032925891436008596,0.03810184512169402,-0.017535505606292724,0.0103022055166812,-0.010945427907426395,0.06346148556392238,-0.05652667858047732,0.06727250702847884,-0.07160069587852352,0.02803508891064652,-0.09646382297481434,0.0006498070238533378,-0.02677042151076706,0.04334197133945386,-0.0585163565481721,0.06777274334839596,0.08518078650579983,-0.015272900147073493,0.025714545559476054,-0.01229600002950684
Irwonbon-dong,0.03498930399082093,0.03660235660344776,-0.03697954046055744,0.09954127097964457,0.03301937451903287,-0.062346679930041685,-0.04060503198751222,0.041854717894049,-0.04306795023092877,-0.001061469507895466,-0.07154541756590771,0.023153338477258305,-0.09523584932669965,0.08719038842295694,0.1493969896498122,-0.024853376221583103,-0.0959766785585084,0.01069509634534961,0.17665797278087658,0.06565680226458401
Irwon 1-dong,0.041794669338301324,-0.013067381827105129,0.03246949006937051,0.05865554705627333,-0.01737153170823548,-0.00555136983603183,0.07025263752478168,0.028955936767314398,0.024201110730402518,-0.0332773788571848,-0.024765294861242244,0.02089434083096814,-0.04036988597077016,0.02023436484975875,-0.032287570411254386,-0.001854332029775537,-0.0006357263809610059,-0.018124213030837742,-0.008889575987965755,-0.004318797321254029
Irwon 2-dong,0.042310394869963325,-0.026417527425100316,0.015195322014758515,0.08349946898525178,-0.023031813268069745,-0.016395915793030204,0.029503575365101366,0.07565981340586433,0.007461997201663332,0.01650961595247546,-0.06148322601289997,0.01779079293024283,-0.03401577177441194,0.02113516673608453,-0.0070121621585509716,-0.010829449078920578,-0.022441799190527488,-0.0722248535658338,0.05983987987629589,0.058704347879213574
Suseo-dong,0.04963641830270813,-0.08616256021006612,0.08035315861116721,0.09944093870080342,-0.10419682104661983,-0.06052687221673449,0.16446673027717026,0.09984126429268286,0.026559491070218055,-0.000481161384552499,-0.03769551051092866,0.08845820721844849,-0.114814918058827,0.026393557969759323,-0.04021541282840103,-0.039752108777943995,-0.08491300598759498,-0.009205444054276098,0.060377254469370166,0.005973721612975931
Segok-dong,0.044145906400550605,-0.010173766417308397,0.01750236388811988,0.08844148983185013,-0.000989618806516684,-0.057060958910624376,-0.010559589918549475,0.01010037572918243,-0.06569505211014291,-0.09481339442238305,0.09776296383993702,-0.022703497375227838,0.044877793183141064,-0.03669897052041688,-0.07582194726821065,0.0885614917945169,0.017088629320075772,-0.0879230016111425,0.0018022176836872876,0.07262339904987931
Apgujeong-dong,0.03284988164341702,0.10538281754971636,-0.03449746046921387,-0.004647536777604048,-0.033190909841556995,-0.0677764272266508,-0.047957587765597845,-0.09494475617914981,0.09890346674511136,-0.03604636206279263,-0.012855490480916098,0.026041570868054656,-0.11404120723790954,-0.029667170858981618,-0.06933357135354645,0.017871156408668248,-0.001727600489597855,-0.0005060396304054443,0.006830652876629001,0.11722694703831829
Cheongdam-dong,0.030774013105726486,0.1064157733048451,-0.07376803028108249,-0.020229283006675317,-0.028583873552309066,-0.03357270991794935,0.030848038417879944,-0.0753549230969042,0.03442619645849428,0.017000274593656474,0.023429229268384737,-0.04365814336072583,-0.1498691186846143,-0.03336006816493999,-0.10959801228337974,-0.060353228249156364,0.02191641049367956,-0.07515648328474527,0.06978171993051326,0.057049956863843704
Daechi 2-dong,0.03501578638794371,0.10657921973057995,-0.10950735779539578,0.035166871727860954,-0.01895427365829695,-0.05489926019313217,-0.03610358128168814,0.07008373203350751,0.07218871132103709,0.002551827131267708,-0.15908362831348608,-0.10530803151788491,-0.0194455890184153,-0.03228021059576496,-0.05101539498700934,-0.05243692812787626,-0.10180813736851566,0.051713653206149846,0.04966072107954825,-0.21374540143828938
Gaepo 2-dong,0.053398624535931395,0.03295701399211952,-0.06808325979429854,0.011491927240351758,0.02597821583740828,-0.001177646754922044,-0.048389125015922865,0.018029846786686985,-0.028706448118073616,-0.031913784083551076,-0.1092596800409095,0.01731098944612695,-0.02401819596289391,0.008550760129769314,-0.051338314939061915,0.03335396257785357,-0.04243093880580321,-0.01770264539330279,-0.05003987119299096,-0.008595605227956413
Pungnap 1-dong,0.04106672359359289,0.006607635063258652,0.03351208496674131,0.006611782850382717,0.03984411566249184,0.016729152428117126,0.009952180799435651,0.012803689015706114,-0.02946296957189142,0.03198039218350973,0.032999807585616776,0.010241524688626895,-0.06679520870343408,-0.004038335186046499,0.026220817103685328,-0.01641499817536352,0.04853554356174995,0.0026307612735661334,-0.024012097598614786,-0.03632947962479243
Pungnap 2-dong,0.04422559666987264,0.034801382082012916,-0.042646566508003345,0.04692980744241243,0.010198927461828869,-0.03508875870987888,0.005314347261069644,0.06251500082327881,-0.02240199495493018,-0.013548439021017036,-0.07653873314177789,0.022346586720693225,0.016020974589572544,0.03720672521274091,0.1646534017758406,-0.04519025486360657,-0.001537605947499153,-0.06839890399478349,0.07191745479803953,0.10186018020101534
Geoyeo 1-dong,0.03492947332905099,0.020460170170201367,0.018010515767821082,0.04450210302717982,0.025407193144415065,0.05985287324814404,0.019306518881890673,-0.00906604010183001,-0.032600942448344404,0.03068390151514225,0.049714098956495555,-0.04985945786022673,-0.07622770836635497,0.04241020120110445,0.05483387946449002,0.04078870603974437,0.008918708190589077,-0.013631992799503643,-0.03071274891367482,-0.004439412846471703
Geoyeo 2-dong,0.05646576194485865,-0.016763742554368962,-0.005333801935773147,0.032580646416443614,-0.018746285775586607,0.010007988106344554,-0.02747334204984566,0.03563766367908505,-0.013993663946262306,0.001812119861854562,-0.04748309518879879,-0.011095848250070248,-0.0005750205828653774,0.0950879049548705,-0.038012132522362525,0.002010577527337965,-0.0534607630401738,-0.016639164612498564,-0.08612238022486608,0.09022724635246299
Macheon 1-dong,0.05602243352056167,-0.02008634326401371,0.023855237365639822,0.019186230080890286,-0.0020094447582076863,0.04649837299260812,0.00888778456702668,-0.01674326281838891,0.0007370116274462384,0.04836068471111511,0.055929833720515965,-0.03329244486916218,-0.021735021001618136,0.0007102977694943861,0.058087138158655106,0.030400921169716266,-0.014554512632319752,0.015868482782070197,-0.02634809227145678,-0.011171015992268916
Macheon 2-dong,0.04896224770349756,-0.010434126859654566,0.03131854372075221,0.02749603348913993,-0.01752755363224363,0.04156692794242603,-0.008026887197543003,0.040587755168993635,0.0006224187504336144,0.016584278351355897,-0.008618076089220142,-0.07312726476700462,0.0260118333407014,0.01633944194328539,0.0007603406324021092,-0.01927087152735339,0.020023127161911545,-0.04557204046281264,-0.04585079602668064,0.005069763271878383
Bangi 1-dong,0.028688507468305705,0.05359808437384294,-0.00851975090573374,0.040963663906140146,0.03529812366154712,0.057946363836890454,0.05466371115187794,-0.04087858105848843,0.0010654589404793962,0.02397343394404573,0.054109947828535614,-0.05264537403822519,-0.08248078418918642,0.04369040445774267,0.059050311966749154,0.010553294166389187,0.01040964206371973,-0.0007552767127729905,0.032353595497808425,-0.04341974792358461
